aaargh,https://github.com/wbolster/aaargh,f83154f16dd2e27d38c294d14672663965a05d8e
aiofunctools,http://github.com/pando85/aiofunctools,52944d2393be1c68f4e002851910175fb1ad9edb
aiogram,https://github.com/aiogram/aiogram
aiograph,https://github.com/aiogram/aiograph
aiohttp_apiset,https://github.com/aamalev/aiohttp_apiset/
aiohttp-apispec,https://github.com/maximdanilchenko/aiohttp-apispec
aiohttp_auth_autz,https://github.com/ilex/aiohttp_auth_autz
aiohttp-basicauth-middleware,https://github.com/bugov/aiohttp-basicauth-middleware
aiohttp_cors,https://github.com/aio-libs/aiohttp-cors
aiohttp_debugtoolbar,https://github.com/aio-libs/aiohttp_debugtoolbar
aiohttp-limit,https://github.com/underyx/aiohttp-limit
aiohttp-login,https://github.com/imbolc/aiohttp-login
aiohttp_mako,https://github.com/aio-libs/aiohttp-mako/
aiohttp_security,https://github.com/aio-libs/aiohttp_security/
aiohttp-send,https://github.com/Trim21/aiohttp-send,e9c7602e306693bac53b17d7fa64c887e9884612
aiohttp-spyne,https://github.com/katajakasa/aiohttp-spyne,0a5cb2144da5d9471df282359ba8767a855804b8
aiohttp-sse,https://github.com/aio-libs/aiohttp_sse/
aiohttp-swagger,https://github.com/cr0hn/aiohttp-swagger
aiohug,https://github.com/nonamenix/aiohug
aioimdb,https://github.com/fpierfed/aioimdb
aioipfs-api,http://github.com/bmuller/aioipfs-api,7baf470d52892d21fa741bc6dca8c9020d805491
aio-jsonrpc-2.0,https://github.com/steffgrez/aio-jsonrpc-2.0
aiolifxc,http://github.com/brianmay/aiolifx
aiomanhole,https://github.com/nathan-hoad/aiomanhole,59a20ef08b6dd9a841f7125c08a1dee7806e8dc3
aiomonitor,https://github.com/aio-libs/aiomonitor
aiopg,https://aiopg.readthedocs.io
aiopgx,http://aiopg.readthedocs.org
aiopylimit,https://github.com/dmarkey/aiopylimit
aiorm,http://github.com/jeremaihloo/aiorm
aiorwlock,https://github.com/aio-libs/aiorwlock
aioschedule,https://github.com/ibrb/python-aioschedule
aioscript,https://github.com/wikibusiness/aioscript
aioshumway,https://github.com/spotify/aioshumway
aiosip,https://github.com/Eyepea/aiosip
aiosqlite3,https://github.com/zeromake/aiosqlite3
aiozipkin,https://github.com/aio-libs/aiozipkin
airtable-schema,https://github.com/buckley-w-david/airtable-schema
aisating,https://github.com/pypa/sampleproject
aiter,https://github.com/richardkiss/aiter
ajsonrpc,https://github.com/pavlov99/ajsonrpc,c9a3e90e5818db1471b94a4b840b00460c2e5bbe
ajson-rpc2,https://github.com/WindSoilder/ajson-rpc2
akindofmagic,http://github.com/tritium21/akindofmagic
alchimia,https://github.com/alex/alchimia
alexafsm,https://github.com/allenai/alexafsm
algoliasearch,https://github.com/algolia/algoliasearch-client-python
algorithms,https://github.com/keon/algorithms
algorithms-toolbox,https://github.com/quanhua92/algorithms-toolbox
algos-py,https://github.com/all3fox/algos-py
alicemsg,https://github.com/AppVelox/alicemsg
aliqat,http://aliqat.readthedocs.io/en/latest/index.html
alkivi-config-manager,https://github.com/alkivi-sas/python-alkivi-config-manager
alkivi-google-client,https://github.com/alkivi-sas/python-alkivi-google-client
alkivi-logger,https://github.com/alkivi-sas/python-alkivi-logger
allib,https://github.com/anlutro/allib.py
allocine,https://github.com/tducret/allocine-python,1c72cd8435330fc0138651a5e2c548de7eb1fc54
all-repos,https://github.com/asottile/all-repos
allsortalgo,https://github.com/sannykr/allsortalgo
alnitak,https://github.com/definitelyprobably/alnitak
alog,https://github.com/keitheis/alog
alosi,https://github.com/harvard-vpal/alosi
alphabet-detector,https://github.com/EliFinkelshteyn/alphabet-detector
alphanum-code,https://github.com/ylaizet/alphanum_code
alphavantage,https://github.com/portfoliome/alphavantage
alppb,https://github.com/irlrobot/alppb/
altendpy,https://github.com/altendky/altendpy
altered.states,https://github.com/Plexical/altered.states
alt-model-checkpoint,https://github.com/TextpertAi/alt-model-checkpoint
ama,https://github.com/sffjunkie/ama
amazon-kclpy,https://github.com/awslabs/amazon-kinesis-client-python
amazon-kclpy-test,https://github.com/awslabs/amazon-kinesis-client-python
amazon-page-parser,https://github.com/hyan15/amazon-page-parser
amazonscraper,https://github.com/tducret/amazon-scraper-python
americano,http://github.com/travisjungroth/americano,93a73330007819e789a4bd1747b796d08e6848c6
amlc,https://github.com/ktchrn/amlc
amo2kinto,https://github.com/mozilla-services/amo2kinto
amphipathic,https://github.com/ecolell/amphipathic,22cd1b96d00e6c6c1fda978186cc4d08958572ae
amqpy,http://github.com/veegee/amqpy
amsaf,https://github.com/hart-seg-reg/amsaf
amt,https://github.com/sdague/amt
anachronos,https://github.com/keotl/anachronos
analytics-data,https://github.com/claudio-pose/analytics-data
AneMetro,https://github.com/pypa/sampleproject
AneMetroHexo,https://github.com/pypa/sampleproject
angles,http://github.com/phn/angles
anicode,https://github.com/stephen-bunn/anicode,2540138ed0ab33e737b2627ba1cb8f36d6b86311
animal-case,https://github.com/dternyak/animal_case
anitopy,https://github.com/igorcmoura/anitopy
AnkiVim,https://github.com/MFreidank/VimForAnki
anndi,https://github.com/nvbn/anndi
annif,https://github.com/NatLibFi/Annif
anonapi,https://github.com/sjoerdk/anonapi
anosql,https://github.com/honza/anosql
ansi,https://github.com/tehmaze/ansi/
ansible-maas-dynamic-inventory,https://github.com/jsaguiar/ansible-maas-dynamic-inventories
ansible-netbox-inventory,https://github.com/AAbouZaid/netbox-as-ansible-inventory
ansicolor,https://github.com/numerodix/ansicolor
ant-colony,https://github.com/jurekpawlikowski/ant-colony
anteater,https://github.com/anteater/anteater
antlr-ast,https://github.com/datacamp/antlr-ast
antoine-dragonfly,https://github.com/ladybug-tools/dragonfly
antu,https://github.com/AntNLP/antu
anybot,https://github.com/sentrip/anybot
anydo_api,https://github.com/aliaksandrb/anydo_api
anymarkup,https://github.com/bkabrda/anymarkup
anyone,https://github.com/herereadthis/anyone,0342f6b4df38aaf8d86af0fe29e8244d81c1644e
ao3-poster,https://github.com/melinath/ao3-poster
api_data,https://github.com/mikeasilva/api_data
apify-client,https://github.com/pypa/sampleproject
apiir,https://github.com/LSmith-Zenoscave/APIIR,d70956f9acf6bd9bb75e031a174b0c6bed76bae7
Aplos,https://github.com/TsimpDim/Aplos
apng,https://github.com/eight04/pyAPNG
apodeflags,https://github.com/apode-io/apodeflags
apparate,https://github.com/shoprunner/apparate
apptuit,https://github.com/ApptuitAI/apptuit-py
app_version,https://github.com/lambdalisue/app_version
april,https://github.com/cosven/april
apsitemap,https://github.com/gamelife1314/sitemap,61d48b382506923363b8fd560d4fa0849be5b8e8
apsjournals,http://github.com/JWKennington/apsjournals
apus,https://github.com/geislor/apus
apypie,https://github.com/Apipie/apypie
aqualogic,https://github.com/swilson/aqualogic
arcee,https://github.com/tdkihrr/arcee
archery,http://archery.readthedocs.org/
ArchivesSnake,https://github.com/archivesspace-labs/ArchivesSnake
arclib,https://github.com/kirbyfan64/arclib
arcp,http://arcp.readthedocs.io/,cacebfbd1e2aba8680d494b7013382046f18b37e
arduinoserial,https://github.com/wiseman/arduino-serial,40b41eac8562b2eadbcd27c092e8b06bb9c7a642
are_you_sure,https://github.com/simonwardjones/are_you_sure
argresolver,https://github.com/HazardDede/argresolver
argskwargs,https://github.com/wbolster/argskwargs
argutil,http://github.com/cmccandless/argutil
Argvard,https://github.com/DasIch/argvard
arithmetic-cloudea,https://github.com/pypa/sampleproject
arlib,https://github.com/gongliyu/arlib
armada,https://github.com/armadaplatform/armada-py
arrested,https://github.com/mikeywaites/flask-arrested
arseparse,https://github.com/sgarcez/arseparse
ARSpy,https://github.com/MFreidank/ARSpy,8a38fdf0b445957840b85c556a1b77344ff5ce08
artifacts,https://github.com/ForensicArtifacts/artifacts
arviz,http://github.com/arviz-devs/arviz
asari,https://github.com/Hironsan/asari
asciidots,https://github.com/aaronduino/asciidots
aserve,https://github.com/kootenpv/aserve,a3994f8e0418e5a50befbce48efa8790d9bb8817
ashpool,http://github.com/cktc/ashpool,bd84d55d8c3ae6df93899f88c9d09304c5c80d63
askhome,https://github.com/mathead/askhome
askpy,https://github.com/dansackett/askpy
aspy.yaml,https://github.com/asottile/aspy.yaml
asserted,https://github.com/Hellowlol/asserted
assetid,https://github.com/axiom-data-science/assetid
ast2json,https://github.com/Psycojoker/ast2json,c25c032f2f0381cc3dfc3afccb1bb508be2e61be
asterios,https://github.com/Maillol/asterios
asterix,https://github.com/hkupty/asterix
astral,https://github.com/sffjunkie/astral
astro,https://github.com/skulumani/astro
astro3D,https://github.com/manodeep/astro3D
astroimtools,https://github.com/spacetelescope/astroimtools
astrolabe,https://github.com/cyberdelia/astrolabe,e96a61ff6e17c3ae87cf84e5432f541d8c08adb4
astronaut,https://github.com/RobotStudio/astronaut
astute,https://github.com/dmand/astute
astwro,https://github.com/majkelx/astwro
asv,https://github.com/airspeed-velocity/asv
asynapplicationinsights,https://github.com/RobertoPrevato/asynapplicationinsights
async2rewrite,https://github.com/TheTrain2000/async2rewrite
asyncall,https://github.com/tiagn/asyncall
async_armor,https://github.com/wikibusiness/async_armor,6fa9eb3e17786ac889f0f3706c39065bfdd83a60
asynccli,https://github.com/ahopkins/asynccli
async-exit-stack,https://github.com/sorcio/async_exit_stack
asyncio_dispatch,https://github.com/lenzenmi/asyncio_dispatch/
asynciomeasures,https://github.com/Poogles/asynciomeasures
asynciotimemachine,https://github.com/astralblue/asynciotimemachine
async-json-rpc,https://github.com/pavlov99/async-json-rpc,c9a3e90e5818db1471b94a4b840b00460c2e5bbe
async-kinesis-client,https://github.com/whale2/async-kinesis-client
async-mgun,https://github.com/maximdanilchenko/async-mgun
async-patterns,http://github.com/chuck1/ws-callbacks
asyncpgsa,https://github.com/canopytax/asyncpgsa
async_retrial,https://github.com/nerandell/async_retrial
async_retrying,https://github.com/wikibusiness/async_retrying
async-stagger,https://github.com/twisteroidambassador/async_stagger
async_timeout,https://github.com/aio-libs/async_timeout/
async-vk-api,https://github.com/Suenweek/async-vk-api
async-vk-bot,https://github.com/Suenweek/async-vk-bot
atdate,https://github.com/destag/at-date,8c5a48e3355716acc1d5d5b4e600c18b664a181f
atenvironment,https://github.com/eghuro/atenvironment
athom-api,https://github.com/rkokkelk/python-athom-api
atlasclient,https://github.com/jpoullet2000/atlasclient
atlasreader,http://github.com/miykael/atlasreader
atlassian-python-api,https://github.com/atlassian-api/atlassian-python-api
atomic-hpc,https://github.com/chrisjsewell/atomic-hpc
atomicwrites,https://github.com/untitaker/python-atomicwrites
attd,https://github.com/otsaloma/attd
attribute-dict,https://github.com/JoBrad/attribute_dict,578410f302cd272f5962fae579aa731a1115f220
attrs-jsonschema,https://github.com/toumorokoshi/attrs-jsonschema,3645e3de900c175c9cd2ac22125ca07a1095785b
attrs-to-sql,https://github.com/potykion/attrs_to_sql
audioclipextractor,https://github.com/TiagoBras/audio-clip-extractor
Augmentor,https://github.com/mdbloice/Augmentor
augur-solidity-flattener,https://github.com/AugurProject/solidity-flattener
auooo-sample,https://github.com/pypa/sampleproject
auth0-login,https://github.com/binxio/auth0-login
auth0-python,https://github.com/auth0/auth0-python
autoargparse,https://github.com/gLhookniano/autoargparse
autoasm,https://github.com/neoblackcap/conveyor
autoclasswrapper,https://github.com/pierrepo/autoclasswrapper
Autocurry,https://github.com/felixbr/autocurry
autodiff-py,https://github.com/cs207FinalProjectGroup/cs207-FinalProject
autodoc,http://github.com/heavenshell/py-autodoc
auto-init,https://github.com/jbasko/auto-init
autolink,http://github.com/Suor/autolink
Automat,https://github.com/glyph/Automat
autonomie_celery,https://github.com/CroissanceCommune/autonomie_base
auto-openvpn,https://github.com/aashutoshrathi/auto-openvpn
autorelease,http://github.com/dwhswenson/autorelease
Autowire,https://github.com/hardtack/autowire
auxlib,https://github.com/kalefranz/auxlib
avantage,https://github.com/decached/avantage
awkward,https://github.com/scikit-hep/awkward-array
awkward-numba,https://github.com/scikit-hep/awkward-array
awpa,https://github.com/habnabit/awpa
awscurl,http://github.com/okigan/awscurl
awsenviron,https://github.com/douglasfarinelli/python-awsenviron
awsjar,https://github.com/ysawa0/awsjar,42f84c0c10e2e53d81ef8e43772de1033bcea161
aws-lambda-decorators,https://github.com/gridsmartercities/aws-lambda-decorators
aws-lambda-pyauthlib,https://github.com/oharaandrew314/aws-lambda-pyauthlib/
awsparams,https://github.com/byu-oit/awsparams
aws-rotate,https://github.com/grahamhar/aws-rotate
aws-sfn-builder,https://github.com/jbasko/aws-sfn-builder
aws-sm,https://github.com/jumpyoshim/aws-sm
aws-ssm-invoke,https://github.com/stevemac007/aws-ssm-cli-invoke
aws-tag-a-day,https://github.com/bliseng/aws-tag-a-day
awsume,https://github.com/trek10inc/awsume
pydriller,https://github.com/ishepard/pydriller
FlowCytometryTools,http://eyurtsev.github.io/FlowCytometryTools/
spython,http://www.github.com/singularityhub/singularity-cli
pyqubo,https://github.com/recruit-communications/pyqubo
hdx-python-utilities,https://github.com/OCHA-DAP/hdx-python-utilities
test-runner,https://github.com/pytesting/test-runner
pyrefactor,https://github.com/vmalloc/pyrefactor
hatchbuck,https://github.com/vshn/python-hatchbuck
ratelimitqueue,https://www.github.com/JohnPaton/ratelimitqueue
pymlconf,http://github.com/pylover/pymlconf
syncasync,https://github.com/w1z2g3/syncasync
mocka,https://github.com/kootenpv/mocka,a3994f8e0418e5a50befbce48efa8790d9bb8817
zula,https://github.com/efe/zula
weightedstats,https://github.com/tinybike/weightedstats
zengin_code,https://github.com/zengin-code/zengin-py
extra-context,https://github.com/WanzenBug/extra-context-py
RobotGrpc,https://github.com/pypa/sampleproject
signhash,https://github.com/SignHash/signhash-cli
pytesting-utils,https://github.com/pytesting/utils,79b9de100e268e495cbd19024de469ac046388f7
pytube,https://github.com/nficano/pytube
PyBLNET,https://github.com/nielstron/pyblnet/
hudai,https://github.com/FoundryAI/hud-ai-python
voximplant-client,https://github.com/gdml/voximplant-client/
ydh-yourname,https://github.com/pypa/sampleproject
envargs,https://github.com/cknv/envargs
Inirama,http://github.com/klen/inirama
niceware,https://github.com/moreati/python-niceware
singlepy,https://github.com/Galbar/singlepy
kount-access-sdk,https://github.com/Kount/kount-access-python-sdk
shellfuncs,https://github.com/timofurrer/shellfuncs
kulgap,https://github.com/itselijahtai/kulgap,b01935301f8ab6c499e4c69ee0bb82b4e998b2ee
greenswitch,https://github.com/evoluxbr/greenswitch
pyDigitalWaveTools,https://github.com/Nic30/pyDigitalWaveTools,34912d172adbc0d210b77f3f33337a5a4b4b6a4a
tiles,https://github.com/GiulioRossetti/TILES
SSLyze,https://github.com/nabla-c0d3/sslyze
tengri,https://github.com/robertdurkaj/tengri
prettyparse,https://github.com/MatthewScholefield/prettyparse,8a230f140c52827019caee9ae6c4fd7d7664e257
onappylog,https://github.com/onap/logging-analytics/tree/master/pylog
Flask-Fool,https://github.com/Faylixe/flask-fool
fishbase,https://github.com/chinapnr/fishbase
hellobluenove,https://github.com/bluenove/flask-example
pampy,https://github.com/santinic/pampy
page-parser,https://github.com/mouday/PageParser
chuda,https://github.com/Varkal/chuda
ijroi,https://github.com/tdsmith/ijroi
pythonanywhere,https://github.com/pythonanywhere/helper_scripts/
instabot,https://github.com/instagrambot/instabot
pwned,https://github.com/SShrike/pwned,43ebe3ee93c77ebd9eb9ef0a781768be0f18c59a
exceptive,https://github.com/erayerdin/exceptive,3816fb2d1dd8e63c749abce3c320dc83d49edcd9
py-coders,https://github.com/james7132/py-coders,d95224b34c00533237dbaf7c7bc97ba983d543e8
gitlab-stats,https://github.com/Sylhare/gitlab_stats
policyd-rate-limit,https://github.com/nitmir/policyd-rate-limit
jbxapi,https://github.com/joesecurity/joesandboxcloudapi
GC-analysis,https://github.com/tonyyzy/GC_analysis
cee-formatter,https://github.com/urbaniak/cee-formatter
envcat,https://github.com/pmac/envcat,460e3edd761d2b8597c21295e5e1403d59244143
bupper,https://github.com/michaelpb/bupper
lead_pipe,https://github.com/brettbeatty/lead_pipe
openrange,https://github.com/josh-t/openrange
tarantool,https://github.com/tarantool/tarantool-python
cfn_flip,https://github.com/awslabs/aws-cfn-template-flip
ledger-chunked-file-store,https://github.com/evernym/ledger
wirelesstagpy,https://github.com/sergeymaysak/wirelesstagpy/
lambda-git,https://github.com/eredi93/lambda-git
irmagic,https://github.com/pypa/sampleproject
django-rest-atlas,https://github.com/Arnoldosmium/django-rest-atlas
pyinstrument,https://github.com/joerick/pyinstrument
versionary,https://github.com/wearespindle/versionary
hb,https://github.com/chingc/Hash-Brown,967bf79834449dad2f2259eefa9a8a4e116be6d4
codemetrics,http://github.com/elmotec/codemetrics
mesos-executor,https://github.com/pypa/sampleproject
restful_model,https://github.com/zeromake/restful_model
Flask-DSwagger,https://github.com/abassel/Flask-DSwagger
ieml,https://github.com/IEMLdev/ieml
hashprint,https://github.com/justuswilhelm/hashprint
happybase-mock,https://github.com/eliangcs/happybase-mock
python-xonotic-db,https://github.com/nsavch/python-xonotic-db
pyzpl,https://github.com/mbarkhau/pyzpl/
celery-statsd,https://github.com/lyst/celery-statsd/
prequest,https://github.com/Data-Mechanics/prequest
sndict,https://github.com/zphang/sndict,ecf4afbf3bef5161388e7cd1b9c6ae8681a78141
docker-odoo-env,https://github.com/jobiols/docker_odoo_env
SwarmRespirationService,https://github.com/pypa/sampleproject/
preparer,https://github.com/allisson/python-preparer
caf-verilog,https://github.com/chiranthsiddappa/caf_verilog
steamapi,https://github.com/ValvePython/steam
weathervane,http://github.com/marcofinalist/weathervane
opterator,http://github.com/buchuki/opterator/
bedhandler,https://github.com/ip4-team/bedhandler
knot-injector,https://github.com/rdidyk/knot-injector,c83bb3dd49ede54338df880f647d21475a268547
nhs-dos,https://github.com/nhsd-a2si/nhs-dos-py,a4963a9ec061faca24d7fcafe3de6c050afcdac7
lalalala,https://github.com/auth0/auth0-python
json-objects,https://github.com/fraglab/json-objects
selectz,https://github.com/pdxjohnny/selectz
pynamecom,https://github.com/CtheSky/namecom
pycep-correios,https://github.com/mstuttgart/pycep-correios
python-to-json,https://github.com/ingresso-group/python-to-json/,702be6e704117e4dbd1d0ad086c0efbe9555b9ba
pyckaxe,https://github.com/Arcensoth/pyckaxe
cachelock,https://github.com/douglasfarinelli/python-cachelock
donfig,https://github.com/pytroll/donfig
kylin,https://github.com/nlamirault/kylin
hyperschema,https://github.com/wuan/python-hyperschema
generic-report-generator-psql,https://github.com/davidNHK/generic-report-generator-psql
pygcvs,http://github.com/zsiciarz/pygcvs
frappe-bench,https://github.com/frappe/bench
pyrange,https://github.com/feliperuhland/pyrange
input-helper,https://github.com/kenjyco/input-helper
schedule,https://github.com/dbader/schedule
uek-abc,https://github.com/pypa/sampleproject
excelt2json,https://github.com/malongge/exceltojson
ln2sql,https://github.com/FerreroJeremy/ln2sql
smugpy,http://github.com/chrishoffman/smugpy/
mask-plasmid,https://github.com/andersgs/mask_plasmid
lanyrd,https://github.com/bionikspoon/lanyrd
rapidfire,https://github.com/wanshot/RapidFire
endermite,https://github.com/vberlier/endermite
ctmc,http://github.com/kmedian/ctmc
ippackage,https://github.com/pypa/sampleproject
ostruct,http://github.com/hamidnazari/python-ostruct
qchviewer,https://github.com/starofrainnight/qchviewer,36327f998172e42f92f1b56511b32e4fa21fb07e
mercantile,https://github.com/mapbox/mercantile
zser,https://github.com/zcred/zser
StdConfigParser,https://github.com/tds333/stdconfigparser
pygeoid,https://github.com/ioshchepkov/pygeoid
pundle,https://github.com/Deepwalker/pundler/
msrestazure,https://github.com/Azure/msrestazure-for-python
smtp2go-django,https://github.com/smtp2go-oss/smtp2go-django
babis,https://github.com/glogiotatidis/babis
pip-shims,https://github.com/sarugaku/pip-shims
dotlinker,https://github.com/jondot/dotlinker
bowtie,https://github.com/jwkvam/bowtie
make_gtfs,https://github.com/mrcagney/make_gtfs
hasheroku,https://github.com/universome/hasheroku
flake8-mutable,https://github.com/ebeweber/flake8-mutable,f0690e25e5f4b00278ab854c9be123ac18580bfa
ree,https://github.com/blackleg/ree
hashedindex,https://github.com/MichaelAquilina/hashedindex
neurosynth,http://github.com/neurosynth/neurosynth
keras-pos-embd,https://github.com/CyberZHG/keras-pos-embd
devnullaas,https://github.com/codl/py-devnullaas
snfpy,http://github.com/rmarkello/snfpy
django-rest-witchcraft,https://github.com/shosca/django-rest-witchcraft
tidypy,https://github.com/jayclassless/tidypy
nxstart,https://github.com/roedesh/nxstart
pagilist,https://github.com/pypa/sampleproject
kaeru_parser,https://github.com/harukaeru/KaeruParser
switch,https://github.com/canni/switch
steenzout.object,https://github.com/steenzout/python-object/
hyperlink-extractor,https://github.com/sardok/hyperlink-extractor
eliqonline,https://github.com/6d66/eliq/
python-box,https://github.com/cdgriffith/Box
pyseeyou,https://github.com/rolepoint/pyseeyou
yelp_cheetah,http://github.com/Yelp/yelp_cheetah
dsfp,UNKNOWN
dgen,https://github.com/dominem/dgen
py-linq,https://github.com/viralogic/py-enumerable
cheat-ext,https://github.com/chhsiao90/cheat-ext
configstruct,https://github.com/bradrf/configstruct
lockchain,https://github.com/jbn/brittle_wit
cutecare-py,https://github.com/cutecare/cutecare-py
bravado-falcon,https://github.com/butla/bravado-falcon
chaoNester,https://github.com/pypa/sampleproject
zxcvbn,https://github.com/dwolfhub/zxcvbn-python
sumtypes,http://github.com/radix/sumtypes/
vagranttoansible,https://github.com/haidaraM/vagranttoansibleinventory
eks_switcher,https://github.com/JoshArmi/EKSClusterSwitcher
isitup,http://github.com/lord63/isitup,6b5b842acc75558fec3484c38f415810636ba0c1
singleton3,https://github.com/lwoydziak/singleton3
cpematcher,https://github.com/alertot/cpematcher
nanomongo,https://github.com/eguven/nanomongo
zh_recover,https://github.com/pypa/sampleproject
pow-store-zodb,http://github.com/openworm/rdflib-zodb
daydreamer,https://github.com/rozzac90/pinnacle
mythril,https://github.com/b-mueller/mythril
typecube,https://github.com/panyam/typecube
matchmock,https://github.com/keis/matchmock
feanor-csv,https://github.com/Bakuriu/feanor-csv
forgive,https://github.com/hui-z/ForgiveDB
django-precise-bbcode,https://github.com/ellmetha/django-precise-bbcode
jsonstreams,https://github.com/dcbaker/jsonstreams
pypic,https://github.com/ebukari/pypic
power,https://github.com/Kentzo/Power
YetAnotherPyOptional,https://github.com/erikthorstenson/python-optional,ef12b201b9123b5b1d986ac3de2df1271ab27e6d
pytest-dolphin,https://github.com/dolphinkiss/pytest-dolphin
ForkLyft,https://github.com/DjangoFett/ForkLyft
inflow,https://github.com/AdvancedClimateSystems/inflow/
importnb,https://github.com/deathbeds/importnb
pytelemetry,https://github.com/Overdrivr/pytelemetry
dynn,https://github.com/pmichel31415/dynn
titanic,https://github.com/brookemosby/titanic
trafaret_schema,https://github.com/Deepwalker/trafaret_schema/,fbb1e1ce9846d74047eb47f80954b8bddb3b00c4
islex,https://github.com/jkahn/islex
sqlite3worker,https://github.com/dashawn888/sqlite3worker
mydome,https://github.com/pypa/sampleproject
paramnormal,http://phobson.github.io/paramnormal/
ezedcfg,https://github.com/stephenflynn/ezedcfg
GetMyIPcawen,https://github.com/abarik1981/getmyip,da48c6230248f5b8ee92a5ec7c14f54e07617d21
linearizator,https://github.com/RDCH106/linearizator
openweathermap_requests,https://github.com/scls19fr/openweathermap_requests,8862421d596c01a53ef008c633a17a23ed12c01a
uhashring,https://github.com/ultrabug/uhashring
bitmex-websocket,https://github.com/joliveros/bitmex-websocket
data-science-utilities,https://github.com/truocphamkhac/data-science-utilities
subfiles,https://github.com/mindey/subfiles,76ea5ebf4c56be04a3884b241d3dcfd185e72795
synthego-ice,https://github.com/synthego-open/ice
pyti,https://github.com/kylejusticemagnuson/pyti
mime-streamer,https://github.com/okomestudio/mime-streamer
IPToCC,https://github.com/roniemartinez/IPToCC
cert-verifier,https://github.com/blockchain-certificates/cert-verifier
pytutils,https://github.com/akatrevorjay/pytutils
vulture,https://github.com/jendrikseipp/vulture
corautil,https://github.com/eastmanjoe/corautil
